like1,parmu,parsigma,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95,simulation_96,simulation_97,simulation_98,simulation_99,chain
19.70756,52.427235,13.463685,36.84235,56.328415,62.94041,59.751125,39.483482,66.84696,61.871414,61.918777,62.458523,67.29582,82.62591,44.194286,53.062874,76.0457,34.413097,56.81067,43.14917,52.160362,58.819164,26.427494,39.06482,33.504414,49.315838,43.152817,72.82614,44.306324,75.49975,46.957623,56.08141,52.96363,52.582314,37.251266,56.933704,57.59583,55.62938,60.793728,41.39717,48.420723,43.520164,29.482822,57.37563,43.871216,51.380833,82.7174,55.528065,53.87345,66.886505,69.207756,76.83545,45.40614,76.60714,50.658676,36.833233,39.920937,67.34294,62.693855,69.69473,40.016083,47.85241,36.301548,25.828571,52.184036,73.73614,67.400024,41.96346,68.14568,44.661674,56.62941,63.561558,46.939632,40.516754,61.173416,50.041428,44.99749,60.967197,49.53294,57.58202,39.426582,62.175312,39.68163,47.23494,27.228077,68.03137,53.687866,58.65783,29.50475,54.49449,47.117435,68.54368,31.282475,57.178024,66.6392,36.374214,53.896446,37.82797,53.008675,56.912598,70.15823,54.69131,43.142235,0.0
-26.632477,52.43795,13.384313,36.944942,56.31613,62.889145,59.718662,39.570503,66.77267,61.82645,61.873535,62.4101,67.21888,82.458595,44.253536,53.06984,75.917175,34.53001,56.79554,43.214584,52.17265,58.792194,26.591486,39.154312,33.626686,49.344894,43.218204,72.7166,44.364914,75.374435,47.000584,56.07058,52.971184,52.592113,37.351448,56.917854,57.576073,55.621216,60.75512,41.47291,48.455055,43.58339,29.628803,57.35717,43.93237,51.397713,82.549545,55.520496,53.875637,66.81197,69.11954,76.70227,45.458244,76.4753,50.679817,36.935883,40.00538,67.26572,62.644043,69.60365,40.099964,47.890095,36.40733,25.996094,52.196182,73.62123,67.32247,42.03586,68.06373,44.71817,56.615353,63.50663,46.982697,40.597687,61.13257,50.066208,45.052006,60.927567,49.560715,57.562344,39.51394,62.128555,39.767487,47.276264,27.38735,67.950096,53.691147,58.63181,29.6506,54.493015,47.15945,68.45938,31.417845,57.160732,66.566124,36.47957,53.8985,37.92475,53.01596,56.89687,70.064415,54.68868,43.207687,1.0
6.015181,52.581493,13.545351,36.902077,56.506336,63.158436,59.949806,39.559227,67.088684,62.082954,62.130608,62.673626,67.54026,82.96334,44.298603,53.220985,76.343216,34.458088,56.991512,43.24715,52.313,59.01219,26.424047,39.138027,33.543896,49.45122,43.250816,73.10413,44.411324,75.79395,47.078705,56.25783,53.121143,52.737514,37.313473,57.1153,57.781437,55.80306,60.998734,41.484524,48.55068,43.620396,29.497908,57.559902,43.973576,51.52874,83.05539,55.70113,54.03648,67.12846,69.46379,77.137764,45.51781,76.90806,50.802204,36.892906,39.999332,67.58767,62.910385,69.95373,40.09506,47.97892,36.357994,25.821491,52.33682,74.019646,67.6451,42.054245,68.39528,44.76883,56.80916,63.78335,47.060604,40.59877,61.380726,50.181213,45.10668,61.173256,49.66964,57.767544,39.501984,62.388695,39.75858,47.3577,27.229486,68.28028,53.84977,58.849876,29.519968,54.661285,47.239483,68.79569,31.308475,57.3611,66.879654,36.4311,54.059612,37.893673,53.16646,57.09406,70.420044,54.859303,43.240173,2.0
103.99374,52.46513,13.507546,36.829475,56.37902,63.01255,59.812878,39.47921,66.93183,61.940075,61.98759,62.5291,67.38215,82.762184,44.205357,53.102837,76.16054,34.392303,56.862843,43.15684,52.197384,58.87788,26.380688,39.059185,33.480663,49.343597,43.160496,72.93049,44.31776,75.6128,46.9777,56.131207,53.003273,52.620712,37.23972,56.986282,57.650562,55.677704,60.858875,41.39913,48.445564,43.52904,29.44597,57.42964,43.881237,51.415318,82.85397,55.57606,53.916054,66.971504,69.300316,76.95286,45.42116,76.7238,50.690807,36.820328,39.918087,67.42942,62.765194,69.78888,40.013542,47.8754,36.28691,25.779814,52.221138,73.84345,67.486694,41.967262,68.23478,44.67427,56.680996,63.635723,46.95965,40.51585,61.239803,50.071552,45.01118,61.032913,49.5614,57.636707,39.422123,62.24496,39.678005,47.255917,27.18388,68.1201,53.729866,58.71602,29.467968,54.53912,47.13803,68.63407,31.251486,57.231396,66.72339,36.359814,53.939125,37.818302,53.048462,56.965103,70.25389,54.73658,43.149883,3.0
41.489433,52.433937,13.500709,36.806194,56.345844,62.976017,59.777966,39.45459,66.89331,61.904083,61.951576,62.49281,67.34341,82.71565,44.178345,53.07132,76.11735,34.37026,56.829422,43.13036,52.16633,58.84344,26.3627,39.034775,33.45908,49.313984,43.13401,72.88894,44.29069,75.56989,46.949284,56.098156,52.971806,52.58944,37.216232,56.952797,57.616745,55.644882,60.823433,41.37354,48.416405,43.50237,29.42643,57.395935,43.854385,51.384655,82.807396,55.54329,53.884125,66.93296,69.2606,76.90927,45.39353,76.68033,50.66051,36.797054,39.893246,67.390656,62.728786,69.74892,39.98865,47.84653,36.263905,25.762129,52.190067,73.80144,67.4479,41.941383,68.1956,44.647022,56.647667,63.598873,46.93124,40.490704,61.204166,50.04157,44.98376,60.997383,49.531677,57.602894,39.397533,62.208817,39.653282,47.22736,27.165483,68.08098,53.698032,58.68166,29.448416,54.506874,47.10953,68.594696,31.23103,57.19779,66.684975,36.33677,53.907185,37.79452,53.01697,56.93163,70.21369,54.70424,43.1234,0.0
37.333694,52.519157,13.431153,36.97193,56.410915,63.00693,59.82535,39.60668,66.90404,61.940517,61.987766,62.52621,67.351814,82.64487,44.306103,53.15326,76.08055,34.548546,56.892,43.26351,52.25293,58.89564,26.582241,39.18903,33.642063,49.41528,43.267147,72.868774,44.41787,75.53592,47.062763,56.1645,53.05426,52.673862,37.37986,57.01474,57.675266,55.713566,60.865433,41.515747,48.522327,43.63361,29.630186,57.455597,43.98381,51.475285,82.73614,55.612495,53.96188,66.94349,69.25913,76.8684,45.515026,76.64063,50.75487,36.962837,40.043076,67.39882,62.76097,69.744934,40.137993,47.955387,36.432438,25.984764,52.276546,73.77657,67.45577,42.080666,68.19962,44.77236,56.71118,63.62658,47.044815,40.63746,61.244205,50.13912,45.10737,61.038486,49.631855,57.661488,39.54992,62.24368,39.80435,47.33941,27.380888,68.085594,53.776745,58.734695,29.65206,54.581417,47.222187,68.59666,31.42549,57.25847,66.69678,36.504925,53.984818,37.95517,53.09919,56.993683,70.20731,54.777763,43.256596,1.0
-54.68606,52.502083,13.677749,36.66941,56.46529,63.18241,59.942417,39.35253,67.15107,62.096416,62.144535,62.692863,67.60707,83.1809,44.138233,53.147827,76.49606,34.20153,56.955208,43.076504,52.230965,58.99564,26.088963,38.927216,33.278404,49.341217,43.080208,73.22532,44.252056,75.94143,46.94551,56.214355,53.04701,52.65963,37.084827,57.080204,57.752857,55.75514,61.0016,41.29665,48.43187,43.453396,29.19287,57.529152,43.810028,51.43904,83.27384,55.652214,53.97129,67.191246,69.5494,77.29838,45.369358,77.06643,50.705406,36.66015,39.79694,67.65494,62.931934,70.04412,39.8936,47.854523,36.12001,25.480518,52.255016,74.14978,67.71293,41.871937,68.47044,44.613056,56.771072,63.813435,46.92723,40.402233,61.38732,50.078346,44.954212,61.177826,49.561768,57.738827,39.294727,62.405148,39.553833,47.227234,26.902275,68.35432,53.782757,58.831738,29.215145,54.602207,47.10786,68.87476,31.021135,57.328407,66.94,36.19383,53.99465,37.670696,53.092766,57.058758,70.51499,54.80216,43.069458,2.0
253.23334,52.496628,13.507546,36.860973,56.41052,63.044052,59.844376,39.510708,66.963326,61.971573,62.01909,62.560596,67.41365,82.79368,44.236855,53.134335,76.19203,34.4238,56.89434,43.18834,52.228886,58.909378,26.412186,39.090683,33.51216,49.375095,43.191994,72.96199,44.349262,75.6443,47.009197,56.162704,53.03477,52.652214,37.271217,57.01778,57.68206,55.7092,60.890373,41.43063,48.477062,43.56054,29.477468,57.461143,43.912735,51.446815,82.88547,55.60756,53.94755,67.003,69.33181,76.98436,45.45266,76.7553,50.722305,36.851826,39.949585,67.46092,62.79669,69.82038,40.04504,47.9069,36.31841,25.811312,52.252636,73.87495,67.518196,41.99876,68.26628,44.70577,56.712494,63.66722,46.991146,40.547348,61.2713,50.10305,45.04268,61.06441,49.592903,57.668205,39.45362,62.27646,39.709503,47.287415,27.215378,68.151596,53.761364,58.747517,29.499468,54.570618,47.16953,68.66557,31.282984,57.262894,66.75488,36.39131,53.970623,37.8498,53.07996,56.9966,70.285385,54.768078,43.18138,3.0
24.50101,52.429024,13.468811,36.838203,56.331688,62.946198,59.7557,39.480343,66.85423,61.876797,61.924175,62.46413,67.30327,82.63919,44.192936,53.0649,76.05648,34.408024,56.814125,43.147427,52.162045,58.823383,26.419382,39.06152,33.498997,49.31644,43.15107,72.83569,44.30502,75.510315,46.95733,56.084587,52.965622,52.58416,37.247276,56.93721,57.599586,55.632385,60.7987,41.39476,48.420986,43.51856,29.475874,57.3793,43.869743,51.38222,82.73072,55.531033,53.875786,66.8938,69.21593,76.846535,45.405254,76.61813,50.65979,36.829086,39.91796,67.3504,62.69955,69.703094,40.01314,47.852455,36.297195,25.820232,52.18573,73.74604,67.40752,41.96126,68.15345,44.660507,56.632797,63.567585,46.939327,40.514008,61.17853,50.04231,44.99645,60.972237,49.533623,57.58577,39.42342,62.18081,39.678566,47.23475,27.22027,68.0391,53.690132,58.661987,29.49781,54.497063,47.1172,68.5516,31.276213,57.18162,66.64639,36.36989,53.898792,37.824196,53.01068,56.916092,70.16677,54.693962,43.140488,0.0
-2.111008,52.512363,13.395141,37.00682,56.39368,62.97201,59.798965,39.634506,66.85867,61.90846,61.95558,62.49258,67.305244,82.55729,44.321323,53.14476,76.01058,34.58993,56.873478,43.281532,52.246845,58.87175,26.644987,39.217976,33.68588,49.416805,43.285156,72.80742,44.432793,75.46741,47.070595,56.14793,53.04603,52.666653,37.413654,56.995888,57.654644,55.6982,60.836258,41.538452,48.526245,43.650635,29.684761,57.435562,43.9999,51.471283,82.648315,55.597404,53.951214,66.89802,69.20745,76.79632,45.52701,76.56916,50.752804,36.99775,40.069733,67.35213,62.72671,69.69195,40.164394,47.960827,36.468773,26.049112,52.270397,73.712776,67.40893,42.101856,68.15079,44.786335,56.693142,63.589996,47.052696,40.662518,61.214016,50.138702,45.12044,61.008846,49.632797,57.640903,39.577896,62.210808,39.831646,47.346497,27.441494,68.037056,53.766575,58.71123,29.706575,54.56909,47.22959,68.54675,31.47525,57.238964,66.65197,36.541065,53.97409,37.98742,53.09084,56.974888,70.15309,54.76491,43.27463,1.0
-0.0568963,52.594624,13.462449,37.01117,56.495445,63.10683,59.917843,39.652058,67.01302,62.037937,62.085293,62.624992,67.461845,82.79053,44.36243,53.2302,76.21092,34.582138,56.977654,43.317413,52.327774,58.985966,26.59727,39.233437,33.673542,49.483513,43.321056,72.99166,44.474457,75.665016,47.125515,56.248463,53.13097,52.749687,37.420048,57.10068,57.762745,55.796474,60.960346,41.56557,48.588478,43.68837,29.652317,57.542564,44.039387,51.548317,82.88201,55.695168,54.040707,67.05257,69.373604,77.0006,45.574173,76.77231,50.826225,37.002056,40.089474,67.50896,62.860302,69.860535,40.18461,48.020218,36.470417,25.998402,52.351444,73.90157,67.56604,42.131805,68.31163,44.829777,56.796413,63.727924,47.107525,40.685238,61.34,50.209038,45.16556,61.133804,49.700592,57.748936,39.595165,62.341805,39.85019,47.4028,27.39778,68.19733,53.855137,58.824642,29.674242,54.66169,47.28531,68.70959,31.451805,57.34498,66.80528,36.543076,54.063698,37.996696,53.176006,57.079575,70.324,54.858494,43.31048,2.0
17.479403,52.42341,13.467572,36.834026,56.325714,62.939617,59.749413,39.475918,66.8473,61.87031,61.91769,62.457592,67.29629,82.6308,44.18808,53.059227,76.04869,34.404068,56.808105,43.142666,52.156456,58.81718,26.41616,39.057137,33.495125,49.31111,43.14631,72.8282,44.30015,75.50258,46.952217,56.078636,52.95996,52.578533,37.243057,56.93118,57.593494,55.626476,60.792316,41.39016,48.415737,43.513763,29.472372,57.37323,43.864918,51.3767,82.72232,55.52513,53.87004,66.88685,69.20877,76.83867,45.400284,76.61029,50.65434,36.824905,39.913498,67.343414,62.692993,69.69589,40.00867,47.847263,36.293068,25.817064,52.180138,73.738464,67.40052,41.956608,68.14639,44.655605,56.626797,63.560944,46.93422,40.50949,61.172115,50.036915,44.99152,60.965836,49.528275,57.57968,39.419003,62.174297,39.674126,47.22961,27.216974,68.03205,53.684402,58.6558,29.494305,54.49126,47.112076,68.5445,31.272543,57.175568,66.63947,36.365753,53.89304,37.819927,53.005013,56.910065,70.15952,54.688137,43.135727,3.0
-24.291204,52.40673,13.593353,36.67175,56.34548,63.021156,59.801155,39.338318,66.96533,61.941864,61.989685,62.53463,67.41851,82.89625,44.09449,53.04849,76.25266,34.219097,56.83238,43.03931,52.137287,58.860218,26.156588,38.915623,33.301666,49.26537,43.042988,73.0021,44.207607,75.70145,46.88444,56.096096,52.94829,52.563305,37.084602,56.956604,57.625103,55.639713,60.853798,41.270435,48.361633,43.413876,29.241343,57.402782,43.768307,51.350246,82.98862,55.537422,53.866875,67.00526,69.34886,77.05002,45.318016,76.81951,50.62114,36.662544,39.779984,67.46609,62.77223,69.84053,39.876045,47.787846,36.12574,25.551897,52.161186,73.92086,67.52372,41.84218,68.27656,44.56638,56.649376,63.648285,46.866276,40.381542,61.237144,49.997948,44.90543,61.028942,49.48456,57.61116,39.28087,62.248688,39.538376,47.164425,26.964882,68.16115,53.6795,58.69733,29.26348,54.493893,47.04579,68.67839,31.058327,57.203274,66.75556,36.199104,53.89009,37.66686,52.993767,56.93529,70.308495,54.69261,43.032307,0.0
-1.1863925,52.599873,13.478662,36.99765,56.50539,63.12474,59.931908,39.64172,67.03564,62.054554,62.10197,62.64232,67.48499,82.83214,44.35776,53.236214,76.244606,34.565693,56.98818,43.311485,52.3327,58.99891,26.571209,39.22259,33.656002,49.485012,43.315136,73.02147,44.469925,75.698044,47.124176,56.258106,53.136864,52.755123,37.40702,57.111355,57.774216,55.805576,60.97567,41.557537,48.5889,43.68289,29.629936,57.55377,44.034332,51.552303,82.92373,55.704147,54.047695,67.075226,69.399055,77.03524,45.570965,76.80667,50.82934,36.988525,40.07966,67.532166,62.87791,69.88657,40.17491,48.01996,36.456245,25.971619,52.3564,73.93248,67.58932,42.124454,68.3358,44.825672,56.80672,63.74658,47.106163,40.676144,61.35578,50.21141,45.16186,61.149334,49.702354,57.76039,39.584755,62.358788,39.840088,47.4018,27.372683,68.22137,53.861904,58.837395,29.651888,54.669426,47.284164,68.73424,31.43159,57.355946,66.82764,36.52899,54.070713,37.984364,53.181953,57.09022,70.35059,54.866467,43.304543,1.0
-16.214972,52.61227,13.459102,37.032692,56.512123,63.12187,59.93367,39.672924,67.027084,62.053234,62.100582,62.640144,67.47579,82.80067,44.382122,53.247692,76.222694,34.604263,56.994213,43.337368,52.34549,59.002026,26.621382,39.254406,33.695892,49.501934,43.341007,73.004234,44.494125,75.676926,47.144524,56.2652,53.148483,52.7673,37.441467,57.117207,57.779106,55.813324,60.975914,41.585964,48.607124,43.708233,29.675669,57.55898,44.059162,51.566223,82.89213,55.712044,54.057995,67.06662,69.38708,77.01218,45.593567,76.78394,50.844315,37.02358,40.11023,67.522896,62.875397,69.87389,40.20534,48.039005,36.492077,26.022661,52.369152,73.91392,67.57996,42.152058,68.32536,44.849354,56.813015,63.7428,47.126534,40.705845,61.355476,50.227276,45.185055,61.149326,49.71896,57.7653,39.616043,62.35703,39.871006,47.42174,27.421692,68.2111,53.87247,58.840744,29.69759,54.67882,47.30428,68.72323,31.474709,57.361443,66.8194,36.564716,54.080982,38.017975,53.193512,57.096107,70.337234,54.875576,43.330433,2.0
0.9901264,52.581703,13.554343,36.891876,56.50915,63.165665,59.954906,39.550793,67.09852,62.089474,62.137154,62.680534,67.5504,82.98372,44.293316,53.22162,76.3592,34.446262,56.994648,43.241165,52.31303,59.01667,26.40689,39.12931,33.531464,49.449352,43.24483,73.117966,44.40611,75.80957,47.07526,56.26048,53.121708,52.737823,37.303543,57.118515,57.7851,55.805405,61.004528,41.477367,48.54821,43.614655,29.482792,57.563416,43.968067,51.52825,83.07583,55.70341,54.037655,67.13833,69.47521,77.154274,45.51333,76.92442,50.80123,36.882698,39.99119,67.59784,62.91745,69.96547,40.086975,47.97607,36.34743,25.803934,52.336864,74.03409,67.65531,42.047466,68.40599,44.76385,56.812172,63.790997,47.057148,40.591022,61.386776,50.17983,45.10193,61.17917,49.667915,57.771194,39.493507,62.395416,39.750275,47.354443,27.212864,68.29091,53.85082,58.854248,29.504868,54.662876,47.236145,68.80666,31.294563,57.36448,66.88936,36.420586,54.060802,37.884132,53.167053,57.097263,70.43209,54.861023,43.23418,3.0
41.489433,52.433937,13.500709,36.806194,56.345844,62.976017,59.777966,39.45459,66.89331,61.904083,61.951576,62.49281,67.34341,82.71565,44.178345,53.07132,76.11735,34.37026,56.829422,43.13036,52.16633,58.84344,26.3627,39.034775,33.45908,49.313984,43.13401,72.88894,44.29069,75.56989,46.949284,56.098156,52.971806,52.58944,37.216232,56.952797,57.616745,55.644882,60.823433,41.37354,48.416405,43.50237,29.42643,57.395935,43.854385,51.384655,82.807396,55.54329,53.884125,66.93296,69.2606,76.90927,45.39353,76.68033,50.66051,36.797054,39.893246,67.390656,62.728786,69.74892,39.98865,47.84653,36.263905,25.762129,52.190067,73.80144,67.4479,41.941383,68.1956,44.647022,56.647667,63.598873,46.93124,40.490704,61.204166,50.04157,44.98376,60.997383,49.531677,57.602894,39.397533,62.208817,39.653282,47.22736,27.165483,68.08098,53.698032,58.68166,29.448416,54.506874,47.10953,68.594696,31.23103,57.19779,66.684975,36.33677,53.907185,37.79452,53.01697,56.93163,70.21369,54.70424,43.1234,0.0
37.333694,52.519157,13.431153,36.97193,56.410915,63.00693,59.82535,39.60668,66.90404,61.940517,61.987766,62.52621,67.351814,82.64487,44.306103,53.15326,76.08055,34.548546,56.892,43.26351,52.25293,58.89564,26.582241,39.18903,33.642063,49.41528,43.267147,72.868774,44.41787,75.53592,47.062763,56.1645,53.05426,52.673862,37.37986,57.01474,57.675266,55.713566,60.865433,41.515747,48.522327,43.63361,29.630186,57.455597,43.98381,51.475285,82.73614,55.612495,53.96188,66.94349,69.25913,76.8684,45.515026,76.64063,50.75487,36.962837,40.043076,67.39882,62.76097,69.744934,40.137993,47.955387,36.432438,25.984764,52.276546,73.77657,67.45577,42.080666,68.19962,44.77236,56.71118,63.62658,47.044815,40.63746,61.244205,50.13912,45.10737,61.038486,49.631855,57.661488,39.54992,62.24368,39.80435,47.33941,27.380888,68.085594,53.776745,58.734695,29.65206,54.581417,47.222187,68.59666,31.42549,57.25847,66.69678,36.504925,53.984818,37.95517,53.09919,56.993683,70.20731,54.777763,43.256596,1.0
8.290485,52.579018,13.545477,36.899456,56.5039,63.15606,59.9474,39.55663,67.08634,62.08057,62.12822,62.671246,67.537926,82.96115,44.29605,53.218513,76.340965,34.45544,56.98908,43.24459,52.31052,59.009777,26.421328,39.135426,33.54124,49.44872,43.248257,73.101845,44.40877,75.791695,47.07618,56.25539,53.11867,52.73504,37.310852,57.112865,57.77901,55.800613,60.996334,41.481945,48.548164,43.617836,29.495218,57.557472,43.97102,51.526257,83.05319,55.698685,54.034016,67.12612,69.46148,77.13551,45.515266,76.905815,50.799713,36.89028,39.996742,67.585335,62.908005,69.951416,40.092464,47.9764,36.355366,25.818766,52.33434,74.01737,67.64277,42.051674,68.39295,44.76628,56.80672,63.78098,47.058075,40.59618,61.37833,50.17872,45.104137,61.17086,49.667137,57.765118,39.499386,62.38631,39.75598,47.355175,27.226774,68.27795,53.847305,58.84746,29.517277,54.65883,47.236958,68.793365,31.305803,57.35867,66.87731,36.428474,54.05715,37.89106,53.163986,57.091625,70.41773,54.856846,43.23761,2.0
-58.391396,52.496628,13.684665,36.65595,56.461838,63.182354,59.940723,39.340427,67.15302,62.095814,62.143955,62.69256,67.60925,83.190956,44.128548,53.142696,76.50274,34.18682,56.952007,43.066284,52.225372,58.993465,26.070152,38.914894,33.263226,49.334164,43.069984,73.23035,44.242428,75.94782,46.937244,56.210777,53.04183,52.65425,37.071575,57.077065,57.750053,55.751328,61.00044,41.285526,48.424355,43.443363,29.175629,57.526237,43.80018,51.43305,83.28395,55.64835,53.96658,67.193214,69.55257,77.30546,45.360294,77.073395,50.69904,36.646683,39.78506,67.65714,62.931755,70.04754,39.881767,47.846718,36.10627,25.4614,52.249435,74.15527,67.715164,41.861107,68.47306,44.60361,56.767773,63.813698,46.918957,40.39066,61.38636,50.071663,44.94494,61.176758,49.554825,57.73602,39.282593,62.404697,39.54183,47.21911,26.883875,68.35687,53.77795,58.829483,29.197914,54.597813,47.099678,68.87759,31.004818,57.325394,66.94185,36.180126,53.989952,37.65774,53.08761,57.055607,70.51865,54.797863,43.059235,3.0
71.763725,52.451187,13.500709,36.82345,56.363094,62.99327,59.795216,39.47184,66.91056,61.921337,61.968826,62.51006,67.36066,82.7329,44.1956,53.088573,76.1346,34.387512,56.846672,43.14761,52.18358,58.86069,26.379951,39.05203,33.476334,49.331234,43.151264,72.90619,44.307945,75.58714,46.966534,56.11541,52.98906,52.606693,37.233486,56.97005,57.633995,55.662136,60.840687,41.390793,48.43366,43.519623,29.443682,57.41319,43.87164,51.401905,82.824646,55.560543,53.90138,66.95022,69.27785,76.92652,45.410786,76.69758,50.677765,36.814304,39.910496,67.407906,62.746037,69.76617,40.005905,47.86378,36.28116,25.77938,52.207317,73.81869,67.46515,41.958637,68.21285,44.664272,56.664917,63.616127,46.948494,40.507954,61.221416,50.05882,45.00101,61.014633,49.54893,57.620148,39.414783,62.226067,39.670536,47.24461,27.182735,68.09823,53.715282,58.698914,29.465668,54.524124,47.126785,68.611946,31.248281,57.215042,66.702225,36.354023,53.924435,37.811775,53.03422,56.948883,70.23094,54.72149,43.140656,0.0
37.333694,52.519157,13.431153,36.97193,56.410915,63.00693,59.82535,39.60668,66.90404,61.940517,61.987766,62.52621,67.351814,82.64487,44.306103,53.15326,76.08055,34.548546,56.892,43.26351,52.25293,58.89564,26.582241,39.18903,33.642063,49.41528,43.267147,72.868774,44.41787,75.53592,47.062763,56.1645,53.05426,52.673862,37.37986,57.01474,57.675266,55.713566,60.865433,41.515747,48.522327,43.63361,29.630186,57.455597,43.98381,51.475285,82.73614,55.612495,53.96188,66.94349,69.25913,76.8684,45.515026,76.64063,50.75487,36.962837,40.043076,67.39882,62.76097,69.744934,40.137993,47.955387,36.432438,25.984764,52.276546,73.77657,67.45577,42.080666,68.19962,44.77236,56.71118,63.62658,47.044815,40.63746,61.244205,50.13912,45.10737,61.038486,49.631855,57.661488,39.54992,62.24368,39.80435,47.33941,27.380888,68.085594,53.776745,58.734695,29.65206,54.581417,47.222187,68.59666,31.42549,57.25847,66.69678,36.504925,53.984818,37.95517,53.09919,56.993683,70.20731,54.777763,43.256596,1.0
-16.37195,52.61072,13.537103,36.94085,56.533173,63.18122,59.97455,39.596386,67.10908,62.106396,62.15402,62.69671,67.56038,82.97407,44.332874,53.24982,76.35798,34.49835,57.018055,43.282063,52.34239,59.037502,26.469202,39.175438,33.584713,49.482357,43.285725,73.120865,44.445526,75.809044,47.111282,56.284817,53.15004,52.766644,37.351994,57.141766,57.8075,55.830322,61.022835,41.520508,48.58236,43.65508,29.541191,57.586098,44.00804,51.55861,83.066055,55.72846,54.06482,67.148834,69.48274,77.15204,45.55134,76.92248,50.832516,36.931686,40.036224,67.60776,62.933323,69.972374,40.131886,48.01095,36.3971,25.867012,52.36619,74.03582,67.66516,42.08988,68.41488,44.802814,56.835808,63.80576,47.093193,40.635292,61.404594,50.211903,45.14046,61.19725,49.700638,57.793613,39.539173,62.41195,39.795612,47.39011,27.27415,68.29994,53.878223,58.875286,29.563238,54.689247,47.271965,68.81504,31.350657,57.387417,66.90018,36.47016,54.08794,37.931843,53.195328,57.12054,70.43841,54.887142,43.27509,2.0
133.54353,52.496628,13.473285,36.90063,56.40059,63.017296,59.82574,39.543644,66.926636,61.94754,61.994938,62.53507,67.37582,82.716835,44.25781,53.132717,76.131935,34.469643,56.883186,43.21195,52.229565,58.893112,26.478348,39.124683,33.560314,49.38301,43.215595,72.91008,44.369926,75.58559,47.023117,56.153404,53.033405,52.651817,37.309837,57.00631,57.668907,55.701054,60.869083,41.4587,48.48726,43.583206,29.535856,57.44855,43.934505,51.44948,82.80839,55.599667,53.943874,66.9662,69.28911,76.92225,45.470528,76.69377,50.726807,36.89151,39.98141,67.422966,62.77057,69.776436,40.076626,47.91854,36.359444,25.878998,52.253254,73.820724,67.480095,42.02539,68.22628,44.72553,56.701797,63.63889,47.00511,40.577656,61.249043,50.10912,45.061584,61.04268,49.600266,57.655087,39.486706,62.25165,39.741936,47.30063,27.279503,68.11189,53.758156,58.731663,29.557798,54.565357,47.18304,68.62456,31.33679,57.250805,66.71872,36.43216,53.966885,37.88695,53.07848,56.985188,70.240265,54.762318,43.20501,3.0
-14.411611,52.472363,13.385686,36.977768,56.350945,62.924633,59.753826,39.6036,66.80855,61.861828,61.908916,62.445538,67.25481,82.496086,44.28711,53.104317,75.953995,34.562588,56.830402,43.24805,52.207035,58.827263,26.623247,39.187363,33.65917,49.378994,43.251675,72.7531,44.3985,75.41121,47.03444,56.105366,53.005653,52.626545,37.38431,56.95273,57.611015,55.655956,60.790386,41.5062,48.489063,43.616894,29.660875,57.39209,43.96591,51.432022,82.58705,55.55523,53.9102,66.84786,69.15566,76.739174,45.491943,76.512184,50.71405,36.968704,40.038517,67.30165,62.679504,69.639824,40.13311,47.92404,36.440098,26.027794,52.23057,73.657814,67.35841,42.069206,68.09975,44.751793,56.650196,63.542183,47.016552,40.630886,61.167873,50.10038,45.085663,60.962852,49.594833,57.597286,39.547028,62.163963,39.8006,47.310146,27.419193,67.9861,53.725693,58.66686,29.682676,54.52764,47.193325,68.49544,31.450102,57.19563,66.60199,36.512344,53.93306,37.957676,53.050434,56.93174,70.10064,54.723324,43.241154,0.0
