pop_best_eval,mean_eval,median_eval,best_eval,worst_eval
0.14078836143016815,0.8988283276557922,0.9279986023902893,0.14078836143016815,94.46417236328125
0.038443926721811295,0.5685918927192688,0.6136226058006287,0.038443926721811295,94.46417236328125
