like1,parmu,parsigma,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95,simulation_96,simulation_97,simulation_98,simulation_99,chain
1.2543875,52.615353,12.209605,38.48213,56.153156,62.149273,59.257057,40.87725,65.69195,61.179848,61.2228,61.712273,66.099,80.00116,45.14926,53.191784,74.03387,36.279144,56.59049,44.201496,52.373337,58.411903,29.037365,40.497585,35.455105,49.793766,44.2048,71.1142,45.250866,73.538765,47.65521,55.929157,53.101784,52.755985,38.852955,56.702065,57.302517,55.51923,60.202545,42.612686,48.98203,44.537933,31.808105,57.102825,44.856285,51.666416,80.08413,55.427353,53.926857,65.727806,67.83284,74.75005,46.248238,74.54301,51.011524,38.47386,41.273956,66.14172,61.925682,68.27446,41.36024,48.466652,37.9917,28.49423,52.394806,71.93943,66.1935,43.12623,66.8697,45.573116,56.426113,62.712563,47.638893,41.814278,60.546867,50.45177,45.877655,60.359856,49.990646,57.289993,40.82565,61.45544,41.056942,47.906693,29.763378,66.76604,53.75856,58.265594,31.82799,54.49005,47.800133,67.23062,33.44013,56.923626,65.50353,38.057594,53.947712,39.37594,53.14263,56.682922,68.69479,54.66854,44.195206,2.0
0.54813933,52.09093,13.892582,36.00958,56.116386,62.93901,59.64813,38.734844,66.97001,61.83596,61.88483,62.441772,67.43317,83.25161,43.59571,52.746815,76.46178,33.502937,56.614002,42.517307,51.815556,58.686478,25.262945,38.302845,32.565308,48.880417,42.521065,73.13966,43.71132,75.89843,46.44708,55.86151,52.644413,52.25095,36.43152,56.74096,57.424175,55.39508,60.72394,40.709496,47.956787,42.900116,28.415604,57.19696,43.262352,51.011192,83.346016,55.29054,53.583214,67.01081,69.406006,77.27669,44.846172,77.04111,50.266033,36.000168,39.186234,67.48178,62.6846,69.9085,39.28441,47.37037,35.451546,24.644943,51.83998,74.07864,67.540695,41.29382,68.3101,44.07799,56.426968,63.579945,46.428513,39.801033,61.115726,49.629124,44.424507,60.902943,49.10443,57.409924,38.67613,62.149536,38.939304,46.733227,26.089031,68.19215,53.39172,58.520004,28.43823,54.224037,46.61198,68.72077,30.272587,56.99306,66.75562,35.526527,53.60694,37.026592,52.69089,56.719177,70.386765,54.42713,42.51015,3.0
0.9547899,53.309135,12.944265,38.325504,57.05981,63.416718,60.350475,40.864742,67.172554,62.38896,62.434498,62.953423,67.604095,82.342766,45.393806,53.92025,76.01642,35.989967,57.523457,44.38901,53.052555,59.454468,28.312445,40.46223,35.116344,50.317772,44.392517,72.92107,45.501522,75.49152,48.050537,56.82233,53.824837,53.458233,38.718643,57.64175,58.278328,56.38774,61.35285,42.7046,49.45719,44.745693,31.2499,58.066624,45.0832,52.3031,82.430725,56.290337,54.699554,67.21057,69.44227,76.775696,46.558907,76.55619,51.608803,38.31674,41.28532,67.6494,63.179676,69.91046,41.376793,48.910805,37.805565,27.736628,53.075317,73.79595,67.704285,43.249043,68.42117,45.843163,57.349194,64.0139,48.033237,41.858154,61.717896,51.01537,46.166023,61.51963,50.526497,58.265053,40.810036,62.681137,41.05525,48.317154,29.082142,68.31127,54.52113,59.299355,31.270983,55.296635,48.20418,68.80382,32.980125,57.876644,66.97281,37.875427,54.721664,39.273098,53.86814,57.621452,70.35609,55.485863,44.382343,4.0
1.0268826,51.474056,13.6033125,35.727547,55.415695,62.096256,58.873898,38.396065,66.04332,61.016174,61.06403,61.609375,66.49683,81.98591,43.155724,52.116283,75.337456,33.273098,55.902946,42.09977,51.20441,57.93227,25.204678,37.97306,32.354992,48.33039,42.10345,72.08451,43.268925,74.78584,45.94772,55.166122,52.016014,51.63074,36.1407,56.02726,56.69625,54.709404,59.92731,40.3296,47.42599,42.47461,28.291693,56.473766,42.829304,50.416798,82.07835,54.60704,52.93527,66.083275,68.4286,76.1354,44.380146,75.90472,49.687153,35.718334,38.838055,66.54444,61.847145,68.92062,38.93419,46.851788,35.181133,24.599545,51.228333,73.003944,66.60213,40.90176,67.355515,43.62796,55.71981,62.723846,45.92954,39.440056,60.31094,49.063507,43.96726,60.10258,48.54974,56.682297,38.338573,61.323223,38.596268,46.22791,26.013563,67.24001,52.747757,57.76926,28.313847,53.562748,46.109188,67.75764,30.110008,56.274113,65.833405,35.25455,52.9585,36.723385,52.061523,56.00593,69.38894,53.761612,42.092762,5.0
0.729836,51.92483,13.060395,36.806778,55.70916,62.123096,59.029343,39.368797,65.91263,61.08612,61.132065,61.655647,66.348045,81.21894,43.93849,52.54143,74.83583,34.450287,56.176964,42.924683,51.66595,58.125298,26.703884,38.962673,33.568825,48.906635,42.92822,71.712715,44.047173,74.30623,46.619057,55.469547,52.445164,52.075268,37.20344,56.296318,56.93861,55.03106,60.040714,41.225163,48.03833,43.28456,29.667694,56.725002,43.6251,50.90977,81.30769,54.93278,53.32773,65.95099,68.202705,75.60193,45.114048,75.380455,50.209248,36.79793,39.793144,66.39375,61.883926,68.6751,39.88544,47.48704,36.282173,26.122902,51.688915,72.59545,66.44913,41.774487,67.17245,44.39188,56.001137,62.72564,46.601604,40.371117,60.40903,49.610493,44.71764,60.208992,49.11723,56.925213,39.3136,61.380917,39.56101,46.888065,27.480488,67.06156,53.1477,57.968796,29.688965,53.930164,46.774082,67.558525,31.41344,56.533318,65.71109,36.35266,53.350033,37.76287,52.488853,56.27584,69.12472,54.12109,42.917953,1.0
1.5532113,53.68884,14.48158,36.92569,57.88496,64.99684,61.566437,39.7665,69.19874,63.847023,63.89797,64.47852,69.681526,86.17062,44.83345,54.37253,79.092926,34.312775,58.40367,43.709324,53.401787,60.564014,25.723438,39.316185,33.335396,50.34221,43.713245,75.62996,44.95396,78.5057,47.805706,57.619278,54.265785,53.85564,37.36552,58.53601,59.24819,57.13307,62.68786,41.824867,49.37942,44.108364,29.00976,59.011345,44.485954,52.56332,86.26903,57.024097,55.24439,69.24127,71.738014,79.94239,46.136925,79.696815,51.786568,36.915882,40.237022,69.73221,64.73164,72.26181,40.339363,48.768143,36.344,25.079235,53.42725,76.60876,69.79362,42.433968,70.59564,45.336178,58.20871,65.66495,47.786354,40.87789,63.096256,51.122658,45.697384,62.874447,50.57572,59.233337,39.705296,64.1739,39.979626,48.10399,26.584549,70.472694,55.044773,60.39048,29.033344,55.91238,47.9776,71.02373,30.94547,58.7988,68.975266,36.42216,55.269123,37.985825,54.31423,58.513306,72.76035,56.124084,43.701862,2.0
1.1838608,51.843624,14.54121,35.01145,56.057026,63.19819,59.75366,37.863956,67.41739,62.04364,62.09479,62.67774,67.90217,84.45916,42.951775,52.530132,77.35232,32.38778,56.577873,41.82302,51.555393,58.747112,23.763073,37.41179,31.406376,48.483215,41.826954,73.8751,43.07278,76.76267,45.93627,55.79025,52.42295,52.011116,35.453094,56.71076,57.425873,55.30204,60.879704,39.930805,47.516464,42.2237,27.062927,57.18805,42.602848,50.713474,84.55797,55.19262,53.405582,67.4601,69.96712,78.20528,44.260616,77.958694,49.933525,35.001606,38.336422,67.95306,62.931904,70.49307,38.439182,46.902668,34.42737,23.116219,51.58096,74.85792,68.01472,40.54241,68.820045,43.45657,56.382107,63.86905,45.916836,38.979927,61.28978,49.266876,43.819263,61.06706,48.71769,57.410957,37.802505,62.371857,38.077965,46.23578,24.62773,68.69659,53.205147,58.572865,27.086609,54.076324,46.10887,69.24989,29.006609,56.97463,67.19299,34.505848,53.430416,36.07595,52.471596,56.687958,70.99367,54.2889,41.81553,3.0
1.1082413,52.564587,12.358577,38.258923,56.145557,62.214832,59.287327,40.683266,65.80073,61.23358,61.277058,61.772503,66.212746,80.28454,45.007404,53.148052,74.24443,36.02906,56.588226,44.048073,52.31962,58.43186,28.698923,40.29897,35.194965,49.708576,44.05142,71.28914,45.110245,73.743286,47.543926,55.918823,53.056957,52.70694,38.634274,56.701164,57.30894,55.503895,60.24435,42.43988,48.886932,44.388615,31.503468,57.106815,44.71085,51.604073,80.368515,55.4109,53.892097,65.83703,67.96775,74.96936,46.11979,74.75979,50.941193,38.250553,41.084812,66.256,61.988518,68.41476,41.17215,48.36527,37.76251,28.14916,52.34135,72.12444,66.3084,42.959682,66.99285,45.436428,56.421844,62.784996,47.52741,41.63173,60.592876,50.37461,45.744682,60.403584,49.907856,57.296265,40.631035,61.512535,40.86515,47.798477,29.433794,66.887924,53.721745,58.283768,31.523596,54.462162,47.69062,67.35818,33.155403,56.92543,65.61002,37.82921,53.913204,39.16364,53.0983,56.68179,68.84022,54.642826,44.041706,4.0
0.90998983,53.403854,13.348522,37.95228,57.271667,63.827103,60.6651,40.570816,67.70023,62.76725,62.81421,63.34934,68.145256,83.34422,45.241325,54.034054,76.8203,35.5438,57.74979,44.20515,53.139263,59.741108,27.626503,40.155735,34.64289,50.31907,44.208763,73.62828,45.352406,76.27901,47.98103,57.02677,53.93566,53.557606,38.357693,57.871777,58.52824,56.578606,61.69878,42.468136,49.43161,44.57297,30.655699,58.30992,44.921017,52.3664,83.43493,56.47816,54.837696,67.73944,70.04084,77.603294,46.442814,77.37693,51.65042,37.943237,41.004528,68.19197,63.582657,70.52365,41.098858,48.86816,37.4161,27.032703,53.162735,74.53049,68.24857,43.02958,68.987854,45.704716,57.570084,64.44294,47.96319,41.595253,62.075222,51.038456,46.037663,61.87077,50.534313,58.514545,40.514404,63.068546,40.76727,48.25597,28.420238,68.87452,54.6537,59.58115,30.677439,55.453426,48.13947,69.38244,32.439957,58.114006,67.49425,37.488144,54.860497,38.929462,53.980316,57.85085,70.983185,55.648563,44.198273,5.0
0.8060059,53.251545,13.168045,38.00888,57.067062,63.533867,60.414616,40.592014,67.35464,62.488346,62.534668,63.062565,67.79364,82.78711,45.19938,53.873226,76.35139,35.632965,57.538727,44.17721,52.990532,59.50312,27.822716,40.18255,34.74424,50.20847,44.18078,73.20253,45.308956,75.81742,47.90204,56.825478,53.776165,53.40322,38.408813,57.65906,58.30665,56.383373,61.434322,42.463684,49.33301,44.54006,30.810955,58.09128,44.8834,52.22812,82.876595,56.284286,54.666004,67.39331,69.66359,77.1238,46.38462,76.9005,51.52182,37.99996,41.019863,67.83972,63.29273,70.13988,41.11292,48.777176,37.479954,27.236944,53.013687,74.092545,67.89556,43.017536,68.62484,45.656506,57.36145,64.14138,47.88444,41.6026,61.805676,50.91813,45.984947,61.603985,50.420803,58.29314,40.536366,62.78557,40.785812,48.173264,28.605719,68.51304,54.484493,59.345325,30.8324,55.273407,48.05834,69.0141,32.57109,57.898018,67.151436,37.55102,54.688496,38.972855,53.820217,57.638416,70.5932,55.465908,44.17043,1.0
1.226345,51.934353,14.643275,34.984035,56.177326,63.368614,59.89991,37.856564,67.61743,62.205963,62.257473,62.84451,68.10561,84.77882,42.98009,52.62568,77.62209,32.341946,56.701828,41.843414,51.644096,58.886295,23.656702,37.40122,31.353653,48.550358,41.847374,74.12047,43.101948,77.028305,45.985535,55.908676,52.517746,52.10302,35.428776,56.835648,57.555782,55.417046,61.033855,39.937916,47.57682,42.246906,26.979717,57.316288,42.628716,50.79627,84.87833,55.306854,53.507275,67.66044,70.18506,78.48104,44.29812,78.23273,50.010845,34.974117,38.33234,68.15686,63.10046,70.71471,38.43582,46.958714,34.39585,23.005306,51.669846,75.11018,68.21895,40.553814,69.02994,43.48843,56.504692,64.04418,45.965965,38.980362,61.44681,49.33952,43.85367,61.222527,48.78648,57.540764,37.794678,62.536484,38.07207,46.287144,24.527428,68.90561,53.30543,58.710823,27.003565,54.182724,46.159348,69.4628,28.937042,57.10137,67.391464,34.474884,53.532284,36.056004,52.56673,56.81269,71.21881,54.39679,41.83587,2.0
1.9057213,52.81525,11.552557,39.442593,56.162674,61.836113,59.099537,41.708824,65.18814,60.918858,60.9595,61.42263,65.57329,78.72732,45.750942,53.36066,73.08115,37.358162,56.57647,44.85418,52.586258,58.299866,30.506094,41.34959,36.57847,50.145508,44.857307,70.318596,45.84708,72.612686,48.122036,55.950726,53.27551,52.94832,39.793465,56.68204,57.250183,55.562862,59.994144,43.350872,49.377453,45.172512,33.127728,57.061237,45.473732,51.91738,78.805824,55.47593,54.05618,65.22207,67.21383,73.7588,46.79078,73.56289,51.297733,39.434772,42.084183,65.613716,61.624557,67.63168,42.16582,48.88981,38.978558,29.992186,52.60657,71.09942,65.662704,43.836777,66.30251,46.15199,56.42094,62.36909,48.106598,42.59543,60.31994,50.768105,46.440136,60.142994,50.33179,57.23833,41.66,61.17962,41.878845,48.359985,31.193037,66.20443,53.89694,58.16143,33.14654,54.589066,48.25916,66.64401,34.671925,56.89168,65.009865,39.04091,54.075912,40.288307,53.314156,56.66393,68.02939,54.75795,44.84823,3.0
0.2987728,52.557793,13.195914,37.282867,56.381386,62.861874,59.736023,39.87147,66.69073,61.81414,61.86056,62.389576,67.13066,82.15586,44.488583,53.180786,75.70652,34.901924,56.854046,43.464252,52.296227,58.822594,27.075144,39.461136,34.01132,49.508274,43.467827,72.550995,44.598392,75.171425,47.196964,56.13929,53.08352,52.709785,37.683647,56.974636,57.623592,55.69625,60.75789,41.747097,48.630962,43.82787,30.069708,57.40777,44.171936,51.5322,82.24554,55.59695,53.975243,66.72949,69.00457,76.48057,45.676334,76.2568,50.824406,37.27393,40.300224,67.17684,62.620224,69.481865,40.393475,48.07395,36.75282,26.488132,52.319427,73.442894,67.232796,42.302124,67.96362,44.94668,56.67639,63.47067,47.17933,40.884193,61.130024,50.219437,45.275814,60.92791,49.721058,57.610058,39.8157,62.11199,40.065678,47.46876,27.859806,67.851585,53.79335,58.664467,30.091198,54.58393,47.353596,68.3537,31.833567,57.214096,66.4871,36.82404,53.99778,38.248882,53.127666,56.953945,69.93615,54.77684,43.457455,4.0
7.394696,48.04042,19.755898,25.171988,53.764805,63.466892,58.787106,29.047443,69.19916,61.898304,61.967804,62.7598,69.85779,92.35235,35.959824,48.973118,82.6969,21.607428,54.472435,34.42628,47.648823,57.419598,9.889779,28.43312,20.274078,43.474922,34.43163,77.972694,36.124226,81.8958,40.014603,53.40236,48.8275,48.267975,25.772007,54.652973,55.624542,52.739075,60.316963,31.85549,42.161476,34.970654,14.373006,55.30143,35.485767,46.504982,92.4866,52.590412,50.162518,69.25718,72.66326,83.85574,37.738037,83.52073,45.445328,25.158611,29.689339,69.926926,63.105114,73.37783,29.82895,41.327564,24.378443,9.010951,47.68356,79.307976,70.0107,32.686428,71.104836,36.64565,54.20647,64.378334,39.9882,30.563614,60.8741,44.539616,37.13841,60.571507,43.79348,55.60428,28.963951,62.344227,29.338196,40.421516,11.064512,70.9371,49.8902,57.18286,14.405181,51.0738,40.2491,71.68883,17.01372,55.011475,68.894295,24.485067,50.19626,26.61823,48.89359,54.622,74.057945,51.362606,34.416103,5.0
1.5908837,52.258205,15.128373,34.74636,56.64174,64.07126,60.48764,37.71405,68.46082,62.870087,62.923306,63.52979,68.96518,86.19073,43.00731,52.972435,78.79692,32.016747,57.183617,41.832973,51.958332,59.44045,23.043781,37.24362,30.995714,48.762108,41.83707,75.17929,43.1332,78.183464,46.112316,56.36419,52.860924,52.432457,35.205837,57.32187,58.06586,55.85627,61.659153,39.864353,47.756317,42.249836,26.476881,57.81843,42.644295,51.08242,86.29353,55.742428,53.883232,68.50526,71.11351,79.684326,44.369,79.42778,50.270977,34.73612,38.20559,69.01813,63.79422,71.660706,38.3125,47.117737,34.138695,22.370806,51.984936,76.2018,69.082275,40.500656,69.92012,43.53249,56.97995,64.7692,46.0921,38.87508,62.08579,49.57741,43.909824,61.854073,49.00605,58.050343,37.650112,63.21156,37.9367,46.423916,23.943352,69.79168,53.6747,59.259167,26.501518,54.58106,46.291885,70.367325,28.499046,57.596397,68.22737,34.220345,53.909073,35.853844,52.911533,57.29815,72.18151,54.80222,41.82518,1.0
1.7584505,53.88148,12.32246,39.61762,57.451984,63.50352,60.58457,42.03488,67.07894,62.52514,62.568485,63.062485,67.48975,81.52042,46.34638,54.463238,75.49796,37.394276,57.893356,45.389854,53.637226,59.73161,30.08556,41.651707,36.56262,51.033813,45.39319,72.55131,46.44892,74.99829,48.875492,57.225914,54.37241,54.023415,39.991875,58.005966,58.61197,56.8122,61.5388,43.786358,50.214573,45.7294,32.88191,58.41043,46.050694,52.92377,81.60416,56.71947,55.20511,67.115135,69.239624,76.22078,47.455513,76.01182,52.26283,39.609276,42.435253,67.532875,63.277866,69.685326,42.522335,49.69443,39.122658,29.537403,53.658894,73.38417,67.58513,44.304646,68.26758,46.774155,57.727467,64.07202,48.85902,42.98057,61.886307,51.697903,47.081505,61.697567,51.232513,58.599327,41.982803,62.803276,42.216232,49.1293,30.818283,68.16296,55.035255,59.583946,32.901978,55.773506,49.021755,68.631836,34.52902,58.229576,66.88879,39.189163,55.226154,40.519695,54.41363,57.98665,70.10954,55.953644,45.383507,2.0
0.7016791,53.164825,13.705492,37.300037,57.13607,63.866814,60.62025,39.988605,67.84353,62.77862,62.82683,63.376274,68.300446,83.90586,44.78401,53.81188,77.20747,34.827152,57.626984,43.720127,52.893158,59.67155,26.698132,39.562424,33.902153,49.997547,43.72384,73.93009,44.898064,76.65171,47.59698,56.884624,53.710854,53.32269,37.716297,57.75223,58.426247,56.424477,61.68158,41.93666,49.086357,44.097782,29.808334,58.20209,44.45514,52.09963,83.999,56.321346,54.637012,67.88378,70.24672,78.01141,46.01763,77.779,51.364502,37.290756,40.433914,68.34841,63.615833,70.74245,40.53077,48.507835,36.749523,26.088451,52.917255,74.85643,68.406525,42.51312,69.16557,45.259796,57.44247,64.499115,47.578663,41.040436,62.068085,50.73617,45.601643,61.858166,50.218548,58.41219,39.930683,63.087975,40.19031,47.879276,27.513092,69.04921,54.448097,59.507317,29.830654,55.269207,47.759663,69.57072,31.640306,58.00094,67.63203,36.823494,54.66042,38.303356,53.756706,57.730743,71.21427,55.469563,43.713066,3.0
0.7438682,51.790104,13.298349,36.396603,55.64338,62.174175,59.024055,39.005302,66.03275,61.118305,61.16509,61.698208,66.4761,81.617935,43.658253,52.417934,75.11853,33.99718,56.119705,42.625977,51.526505,58.10354,26.109642,38.59178,33.09966,48.716915,42.629574,71.93851,43.768917,74.57928,46.38766,55.399403,52.319912,51.94328,36.800495,56.241234,56.89523,54.952923,60.053852,40.89549,47.83279,42.992413,29.12745,56.67773,43.339153,50.75655,81.708305,54.85285,53.21856,66.07181,68.364555,75.89858,44.85523,75.67307,50.043262,36.3876,39.43738,66.52264,61.93065,68.84555,39.53136,47.271458,35.862442,25.518074,51.54989,72.83733,66.579025,41.454823,67.31553,44.119904,55.940674,62.787697,46.36989,40.025887,60.42888,49.433594,44.4516,60.225193,48.931347,56.881588,38.9491,61.418472,39.201015,46.661568,26.900394,67.20262,53.03525,57.944183,29.149109,53.83197,46.545506,67.70863,30.905003,56.48255,65.82754,35.934216,53.241272,37.370117,52.3644,56.220383,69.30336,54.026375,42.619125,4.0
1.5827363,52.696724,11.875468,38.95028,56.13771,61.96973,59.156666,41.279854,65.41545,61.026836,61.068615,61.54469,65.81136,79.33307,45.434956,53.257378,73.52908,36.807587,56.563072,44.51313,52.46133,58.33464,29.76399,40.91058,36.006096,49.95236,44.516342,70.689316,45.53378,73.04753,47.872326,55.919838,53.169846,52.833508,39.31096,56.671597,57.255615,55.521133,60.07628,42.9678,49.16283,44.84036,32.458904,57.06139,45.149998,51.773758,79.41377,55.43177,53.97234,65.45033,67.49776,74.22567,46.503857,74.02429,51.136787,38.942238,41.665707,65.85292,61.752262,67.92729,41.749626,48.66156,38.473274,29.235718,52.482212,71.49197,65.90328,43.467285,66.560974,45.847214,56.4032,62.51761,47.856453,42.191242,60.41118,50.592354,46.143414,60.229286,50.143845,57.243435,41.229668,61.294888,41.454628,48.116924,30.470135,66.46015,53.808647,58.192337,32.478245,54.52012,48.013283,66.91202,34.046265,56.887096,65.2322,38.537365,53.992622,39.81963,53.20957,56.652977,68.33612,54.69372,44.50701,5.0
2.1544535,54.21398,12.084757,40.225277,57.71561,63.650414,60.787773,42.595905,67.15686,62.690903,62.733414,63.217884,67.55975,81.319756,46.824238,54.78452,75.41348,38.04482,58.14847,45.88616,53.97444,59.95126,30.87709,42.220123,37.229206,51.42125,45.88943,72.52367,46.9248,74.92345,49.304558,57.4939,54.695442,54.35318,40.592308,58.258907,58.853218,57.088165,61.72359,44.3136,50.61781,46.21916,33.619495,58.65557,46.534256,53.27475,81.40188,56.99723,55.512077,67.19235,69.27586,76.12235,47.911976,75.91742,52.626556,40.21709,42.988556,67.60204,63.42911,69.712975,43.073956,50.107704,39.73986,30.339508,53.99569,73.34046,67.65328,44.821888,68.32257,47.243755,57.98578,64.20795,49.28841,43.523354,62.064392,52.072525,47.54518,61.879295,51.61611,58.840824,42.544834,62.963676,42.77376,49.55347,31.595678,68.21997,55.3455,59.806446,33.63918,56.06951,49.448,68.6798,35.234833,58.478203,66.970375,39.805084,55.53272,41.109947,54.73587,58.23996,70.129,56.246174,45.879936,1.0
2.0972438,53.61442,11.62531,40.15755,56.98292,62.692093,59.938286,42.438053,66.06523,61.769062,61.809956,62.276005,66.452805,79.689674,46.505627,54.163265,74.00794,38.059994,57.399326,45.603214,53.383987,59.133575,31.16477,42.076553,37.275387,50.927864,45.60636,71.228,46.602367,73.53654,48.89165,56.76964,54.077576,53.748325,40.510628,57.505566,58.077282,56.379333,60.838524,44.09044,50.154972,45.92355,33.802914,57.887146,46.22667,52.710896,79.76867,56.291855,54.863167,66.09937,68.103676,74.68986,47.55201,74.49272,52.08735,40.149677,42.815773,66.493484,62.479202,68.52416,42.897926,49.664257,39.69059,30.647627,53.40443,72.01374,66.54278,44.579403,67.18662,46.909195,57.242817,63.228428,48.876114,43.33024,61.16637,51.554382,47.199158,60.98831,51.115322,58.065357,42.38892,62.031464,42.609142,49.1311,31.85604,67.08792,54.702923,58.99427,33.821846,55.399406,49.02964,67.53027,35.35684,57.716522,65.88583,39.753334,54.883022,41.008587,54.116467,57.48734,68.92437,55.569355,45.597225,2.0
0.95453364,53.43986,13.285901,38.060772,57.28953,63.814213,60.66704,40.66703,67.669174,62.759335,62.806072,63.33869,68.112114,83.23977,45.315624,54.067104,76.74645,35.663593,57.76541,44.284313,53.176514,59.747387,27.783442,40.253895,34.766914,50.369553,44.28791,73.569405,45.426186,76.2077,48.042477,57.045784,53.969177,53.592896,38.464287,57.886826,58.540207,56.599724,61.695877,42.555447,49.486256,44.650406,30.798426,58.322914,44.996822,52.407276,83.330055,56.499744,54.86698,67.7082,69.998795,77.52577,46.51148,77.300476,51.694656,38.051777,41.098705,68.15861,63.570915,70.47935,41.192593,48.925446,37.52711,27.192427,53.199875,74.467384,68.21494,43.114258,68.95075,45.776844,57.586548,64.42716,48.02472,41.686657,62.070553,51.08556,46.108227,61.867058,50.583782,58.52658,40.610878,63.059216,40.86256,48.316128,28.573452,68.83795,54.683846,59.58818,30.820063,55.47982,48.200176,69.34349,32.574314,58.12792,67.46416,37.598816,54.88967,39.033375,54.013622,57.865997,70.93673,55.67404,44.27747,3.0
6.1290402,54.325928,7.4029217,45.75668,56.470966,60.10653,58.352924,47.20889,62.25452,59.51875,59.544792,59.841568,62.501324,70.93047,49.79909,54.67543,67.31239,44.420967,56.73613,49.224445,54.179188,57.84049,40.030136,46.97869,43.921337,52.615147,49.226448,65.54214,49.860695,67.0122,51.318497,56.33515,54.62086,54.411198,45.981518,56.803783,57.167847,56.086605,58.92619,48.261116,52.122974,49.428432,41.71009,57.046772,49.621456,53.75057,70.98078,56.0309,55.12112,62.276264,63.55259,67.74663,50.465424,67.62109,53.353497,45.751667,47.449417,62.527233,59.970963,63.82035,47.501736,51.81049,45.459324,39.70082,54.192207,66.042496,62.55862,48.572487,62.968616,50.056084,56.636467,60.448063,51.308605,47.777027,59.13496,53.014107,50.24073,59.021572,52.734516,57.160255,47.1776,59.685844,47.31784,51.470978,40.470333,62.90576,55.019077,57.75178,41.722145,55.462593,51.40637,63.18745,42.699615,56.938118,62.140285,45.499275,55.133762,46.298615,54.64563,56.792175,64.0752,55.570816,49.22063,4.0
4.450822,53.327915,17.967737,32.52937,58.534172,67.35809,63.10189,36.054047,72.57152,65.93149,65.9947,66.715004,73.17054,93.62905,42.34077,54.176193,84.84754,29.287447,59.177753,40.94603,52.971764,61.85816,18.630394,35.495327,28.074781,49.17565,40.950893,80.55094,42.490288,84.11895,46.028538,58.204533,54.043755,53.534874,33.075077,59.34195,60.22558,57.601284,64.49328,38.60793,47.98109,41.44113,22.707832,59.931713,41.909622,51.931454,93.75115,57.466076,55.25794,72.62429,75.72208,85.9015,43.95803,85.5968,50.967712,32.517204,36.63784,73.23341,67.02906,76.37196,36.764816,47.22266,31.807652,17.831112,53.003357,81.76536,73.30961,39.363655,74.3047,42.964516,58.93586,68.18704,46.004524,37.432983,64.999985,50.14398,43.412674,64.724785,49.46538,60.20715,35.97811,66.33704,36.31848,46.39862,19.6988,74.15215,55.01027,61.64285,22.737095,56.086735,46.24181,74.835846,25.10953,59.668003,72.29425,31.904625,55.288624,33.844707,54.103863,59.31378,76.990524,56.349403,40.936775,5.0
2.491603,50.88866,15.522885,32.92015,55.386505,63.00977,59.332703,35.96523,67.5138,61.777275,61.831882,62.45418,68.03132,85.70606,41.396523,51.621513,78.119446,30.119354,55.942516,40.191566,50.58097,58.2582,20.912395,35.482536,29.071695,47.30139,40.195766,74.40747,41.5257,77.48999,44.5825,55.10172,51.507095,51.06746,33.391605,56.084373,56.847767,54.580555,60.534763,38.171608,46.269375,40.6193,24.43502,56.593884,41.02404,49.682213,85.81155,54.463745,52.556065,67.559395,70.23567,79.02998,42.793724,78.766754,48.84961,32.90964,36.46959,68.08564,62.725506,70.797134,36.579285,45.61414,32.296635,20.22187,50.608265,75.45665,68.15146,38.824505,69.01116,41.9354,55.733536,63.725918,44.561756,37.156536,60.972523,48.13796,42.32258,60.734768,47.551697,56.831844,35.899628,62.12765,36.193684,44.90223,21.835424,68.879364,52.3421,58.07219,24.460302,53.27209,44.766754,69.470024,26.50992,56.36606,67.27426,32.380413,52.582577,34.056515,51.559025,56.060036,71.33152,53.499016,40.18357,1.0
